GP,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,累積前三隊,勝率,DFG_percent,DIFF_percent,Player,Team,當年有無入選,position,Final_Position,是否首次入選,C,C-F,F,F-C,F-G,G,G-F
1.2586830457737215,1.753015197456781,0.35523044492169537,1.740888435073145,2.93045642286483,2.8573147199569346,0.11812720639039062,2.579230808090322,0.44820893560558156,2.806785999767932,0.6651326555135219,0.3339356201167612,2.320973689442113,1.8752762597501136,1.3464917288691916,2.253945890998884,0.9323873856246765,0.5796273798895535,0.853537896869541,2.4704730755689845,2.1040560298728304,-0.16818452285808902,2.608929454588835,0.5738351663840926,0.7825755968544157,-0.3493784363869805,-0.3791775949975519,Jayson Tatum,BOS,0,F-G,F-G,0,0,0,0,0,1,0,0
0.9386695939966848,2.2148820527805317,-0.7328180507125884,1.5925099405391971,2.9145312148793368,2.919930612654244,0.2252871718481338,1.8730560345672336,0.6699592053392819,2.2470262875774463,0.7285006685458713,-0.20330515715097586,0.9366197444361957,0.6082661147182217,1.5643778939175723,1.6474099033740806,1.1768931032738958,0.04613267562556722,1.2437775616178284,2.2017850317921366,0.15144168470761632,-0.16818452285808902,2.081947836470077,-0.19833012663044677,1.7020385089069034,-0.18705782632333956,-0.23616129064622238,Devin Booker,PHX,0,G,G,0,0,0,0,0,0,1,0
0.8986679125245552,1.2251673628010655,0.2826938785460764,1.5183206932722229,2.7712043430098965,2.8364427557244976,0.07691183506048954,3.108861888232639,0.4629922869211618,1.8738531461171226,0.6651326555135219,-0.06899496283404152,0.3828781664338284,0.2703967427097171,1.8367356002280488,2.375253088523845,2.1549159738707724,-0.4873620286384192,0.9836177851189701,2.0853535461555026,-0.07827765001770301,-0.16818452285808902,1.3053433466108555,-0.19833012663044677,0.6293317781790008,0.6245452239948647,0.5714601927495208,Donovan Mitchell,UTA,0,G,G,0,0,0,0,0,0,1,0
0.7786628681081664,1.4890912801289231,-0.225062086083256,1.5925099405391971,2.707503511067923,2.544235256470384,-0.01376198186529236,3.9474444317913067,0.6477841783659121,1.8738531461171226,0.9608500496644853,-0.47192554578484425,1.1027422178369057,0.6927334577203479,2.381451012849002,2.6178674835737668,1.6659045385723341,0.04613267562556722,0.46329823212125415,2.282391444925191,0.9554593562462339,1.3428887286668953,2.3870424574862,5.206826924471329,1.0890632342052449,-0.14647767380742932,-0.21092311929010538,Stephen Curry,GSW,0,G,G,0,0,0,0,0,0,1,0
1.1786796828294623,1.4231103007969588,0.5728401440485521,1.486525301586377,2.564176639198483,1.9806922221945924,0.7446008506048871,0.9462016443181799,0.8695344480996122,2.8689815233446523,0.5341720952466669,2.3485885348707742,2.487096162842823,2.6354823467692494,0.910719398772429,2.496560286048805,0.9323873856246765,1.91336414054952,2.5445764441121184,2.452560539317194,4.171530042400704,0.5873521029044031,1.1943998480595381,0.5738351663840926,0.5271692323953909,-0.02473721625969858,-0.2193358430754777,Karl-Anthony Towns,MIN,0,C-F,C-F,0,0,1,0,0,0,0,0
0.4586494163311297,-0.4243571204980451,1.2982058078047414,1.6137068683297615,2.5482514312129894,2.4816193637730737,0.11812720639039062,1.1227453376989518,0.05645012574271134,3.428741235535138,0.48347768482078735,-0.20330515715097586,0.8812455866359586,0.6082661147182217,2.163564847800621,2.132638693473923,1.6659045385723341,1.11312208415354,1.1136976733683992,2.2555226405475057,0.26630135207027594,0.5873521029044031,-1.1354136215181272,-0.19833012663044677,-1.005268954358756,-0.01662118575651642,-0.08473226250952055,Shai Gilgeous-Alexander,OKC,0,G,G,0,0,0,0,0,0,1,0
0.8986679125245552,0.9612434454732078,0.5728401440485521,1.6137068683297615,2.5323262232274955,2.2520277572162697,0.30771791450793595,1.9171919579124266,0.714309259286022,2.4336128583076078,0.6651326555135219,-0.7405459344187127,0.8812455866359586,0.4393314287139692,1.4009632701312866,1.8900242984240023,-0.045635484972200324,-0.22061467650642608,0.20313845562239619,1.7360590892456007,-0.42285665210568196,-0.16818452285808902,0.05722898790853485,-0.19833012663044677,0.3228441408281717,-0.1221295822978834,-0.14362132900712682,Zach LaVine,CHI,0,G-F,G-F,0,0,0,0,0,0,0,1
-0.54139262047211,-0.29239516183411624,-0.6602814843369695,1.624305332225043,2.5164010152420024,2.8364427557244976,-0.14565117012097592,2.4468230380547435,0.4556006112633717,1.936048669693843,0.686255326524305,-0.6062357401017784,2.099477058241166,1.4107058732384201,2.0546217652764303,3.7096322612984123,3.866455997415307,0.04613267562556722,0.9836177851189701,2.434648003065404,0.3811610194329356,-0.16818452285808902,1.0002487255947325,4.434661631456789,0.47608795950358596,-0.2925662228647065,-0.3287012522853179,Paul George,LAC,0,F,F,0,0,0,1,0,0,0,0
-0.6213959834163693,-0.6882810378259028,-0.37013521883449385,1.7938807545495552,2.468625391285522,2.523363292237947,-0.3022695811745999,3.108861888232639,0.23385034152967143,2.806785999767932,0.7707460105674374,-0.6062357401017784,0.5490006398345386,0.2281630712086538,2.926166425469955,2.253945890998884,-0.045635484972200324,0.04613267562556722,-0.4472609856247489,1.9957908648965532,0.4960206867955953,-0.16818452285808902,-0.10918625991844123,4.434661631456789,-0.39229367965709727,0.15381545481030615,0.1424112796955322,Damian Lillard,POR,0,G,G,0,0,0,0,0,0,1,0
0.8586662310524257,1.3571293214649944,0.06508417941921968,1.4971237654816594,2.4049245593435487,2.3981315068433267,0.28298869170999497,1.8730560345672336,0.4851673138945316,1.936048669693843,0.263801906308643,-0.06899496283404152,1.4349871646383257,1.0728365012299153,0.8562478575103337,2.011331495948963,1.1768931032738958,-0.22061467650642608,1.1136976733683992,1.7808404298750753,0.8405996888835743,1.3428887286668953,2.081947836470077,-0.19833012663044677,0.8336568697462206,-0.1221295822978834,-0.16885950036324376,Jaylen Brown,BOS,0,G-F,G-F,0,0,0,0,0,0,0,1
-0.18137748722294372,-0.35837614116608063,0.06508417941921968,1.7514868989684274,2.341223727401575,2.5859791849352574,0.10164105785843054,1.1227453376989518,0.05645012574271134,2.122635240424005,0.5806419714703895,0.19962542579982684,0.6043747976347752,0.48156510021503246,2.5448656366352878,2.860481878623687,0.6878816679754574,0.04613267562556722,0.9836177851189701,1.9420532561411836,0.036582017344956655,-0.16818452285808902,-0.5529602541237109,0.5738351663840926,-0.3412124067652923,0.4216444614153141,0.36114209811521253,Bradley Beal,WAS,0,G,G,0,0,0,0,0,0,1,0
-0.18137748722294372,-0.35837614116608063,0.06508417941921968,1.6561007239108894,2.341223727401575,2.1894118645189593,0.7693300734028281,-0.4220119793828047,-0.7862008992453495,2.744590476191211,0.07369786721159506,2.4828987291877085,2.487096162842823,2.677716018270312,0.6383616924619525,1.2834883107991988,1.4213988209231148,5.1143323661334374,0.9836177851189701,2.712292314968147,1.7594770277848515,-0.16818452285808902,-0.46975263021022273,2.8903310454277107,-0.3412124067652923,-0.373726527896527,-0.45489210906590277,Anthony Davis,LAL,0,F-C,F-C,0,0,0,0,1,0,0,0
0.5786544607475185,-0.028471244506258514,1.0805961086778846,1.6772976517014528,2.341223727401575,2.4190034710757637,0.28298869170999497,0.6372501809018284,0.03427509876934126,2.62019942903777,0.23000563269139013,-0.6062357401017784,0.4382523242340651,0.14369572820652776,2.0001502240143347,2.132638693473923,1.4213988209231148,0.04613267562556722,1.6340172263661152,1.8345780386304449,0.15144168470761632,-0.16818452285808902,-0.7471113765885162,-0.19833012663044677,-0.5966187712243167,0.40541240040894977,0.45368205975430814,De'Aaron Fox,SAC,0,G,G,0,0,0,0,0,0,1,0
0.9386695939966848,1.1591863834691012,0.4277670112973143,1.9528577129787852,2.277522895459602,2.2728997214487068,0.4560932512955796,0.195890947449898,0.3816838546854716,2.4336128583076078,0.22578109848923375,1.4084171746522345,2.154851216041403,2.086444617255429,1.8367356002280488,2.011331495948963,1.6659045385723341,0.5796273798895535,2.154336779363831,2.35404158993235,3.0229333687741073,1.3428887286668953,1.2221357226973675,0.5738351663840926,0.5271692323953909,-0.14647767380742932,-0.22774856686085004,Pascal Siakam,TOR,0,F,F,0,0,0,1,0,0,0,0
0.41864773485900014,0.43339561081749245,0.2826938785460764,1.5395176210627872,2.261597687474108,2.293771685681143,0.18407180051823271,0.5931142575566352,0.2560253685030418,2.62019942903777,0.551070232055293,-0.33761535146791005,1.3796130068380892,0.9461354867267261,2.0001502240143347,2.011331495948963,-0.045635484972200324,0.31288002775756035,0.7234580086201124,1.8704031111340245,0.3811610194329356,-0.16818452285808902,0.778361728492098,-0.19833012663044677,0.2206815950445618,0.33236812588031145,0.24336396512000008,Brandon Ingram,NOP,0,F,F,0,0,0,1,0,0,0,0
0.6986595051639073,0.367414631485528,0.8629864095510278,1.6031084044344794,2.166046439561148,2.4816193637730737,0.17582872625225238,2.1378715746383916,0.7069175836282319,0.6299426745827099,-0.05726269305525994,0.06531523148289266,0.4382523242340651,0.31263041421078,1.7277925177038582,1.1621811132742381,1.1768931032738958,0.04613267562556722,0.46329823212125415,1.7629278936232853,-0.07827765001770301,-0.16818452285808902,-0.1369221345562706,-0.19833012663044677,-0.18796858808987746,0.13758339380394238,0.10876038455404288,CJ McCollum,NOP,0,G,G,0,0,0,0,0,0,1,0
0.818664549580296,1.1591863834691012,0.21015731217045752,1.8786684657118116,2.1501212315756546,1.751100615637789,-0.23632498704675842,1.8289201112220408,0.2782003954764116,4.050696471302344,0.766521476365281,-0.06899496283404152,2.265599531641876,1.7485752452469248,4.560312663332814,4.073553853873295,1.6659045385723341,0.5796273798895535,0.9836177851189701,2.6943797787163573,4.401249377126024,8.142718360529324,0.9170411016812446,5.206826924471329,0.6804130510708057,0.04019102776575757,-0.059494091153403594,James Harden,PHI,0,G,G,0,0,0,0,0,0,1,0
0.9386695939966848,0.9612434454732078,0.6453767104241711,1.7196915072825816,2.102345607619174,2.168539900286523,0.19231487478421302,1.7406482645316546,0.6699592053392819,1.1275068631964749,0.8298894893976303,-0.33761535146791005,-0.004740938167828349,-0.1097063007998507,3.634296461877194,3.1030962736736085,1.6659045385723341,-0.7541093807704123,0.07305856737296704,1.924140719889394,2.908073701411448,0.5873521029044031,1.6936455915404665,-0.19833012663044677,0.2717628679363668,0.2917879733644012,0.40320571704207425,Darius Garland,CLE,0,G,G,0,0,0,0,0,0,1,0
0.49865109780325934,1.0272244248051723,-0.225062086083256,1.528919157167505,2.054569983662694,1.5841249017782955,0.3406902115718567,-0.33374013269241865,-0.4387921433292192,3.9263054241489033,0.7369497369501846,1.2741069803353007,0.7704972710354852,0.9883691582277895,1.9456786827522397,1.2834883107991988,2.3994216915199917,0.31288002775756035,-0.18710120912589093,2.0853535461555026,0.9554593562462339,2.8539619801918796,1.3608150958865142,2.8903310454277107,0.9358194155298305,0.3972963699057676,0.27701486026148936,Jimmy Butler,MIA,0,F,F,0,0,0,1,0,0,0,0
1.0986763198852032,1.0932054041371366,0.7904498431754089,1.5607145488533516,2.038644775677201,2.168539900286523,0.019210315198628387,2.4909589613999366,0.477775638236742,1.3762889575033572,0.38208886396902825,0.06531523148289266,0.6597489554350119,0.5237987717160953,1.0196624812966195,1.8900242984240023,2.1549159738707724,0.5796273798895535,0.853537896869541,1.6823214804902311,0.036582017344956655,-0.16818452285808902,0.8893052270434153,-0.19833012663044677,0.2717628679363668,0.015842936256211658,-0.07631953872414823,Anthony Edwards,MIN,0,G,G,0,0,0,0,0,0,1,0
0.9386695939966848,0.49937659014945684,1.1531326750535036,1.624305332225043,2.0067943597062143,2.3772595426108905,0.19231487478421302,0.6813861042470213,0.2560253685030418,1.1897023867731955,0.41588513758628165,0.46824581443369523,2.431722005042586,2.0019772742533033,3.9611257094497656,1.8900242984240023,3.3774445621168683,-0.22061467650642608,0.46329823212125415,2.846636336856571,4.056670375038045,9.653791612054308,0.3623236089246577,-0.19833012663044677,-0.2390498609816824,0.1051192717912143,0.016220422914947324,Dejounte Murray,SAS,0,G,G,0,0,0,0,0,0,1,0
0.8586662310524257,1.4231103007969588,-0.007452386956399251,1.3911391265288393,1.9430935277642405,2.1059240075892127,0.0686687607945098,1.7406482645316546,0.788226015863922,1.0031158160430336,0.7285006685458713,-0.47192554578484425,0.9919939022364321,0.6082661147182217,1.1286055638208101,1.8900242984240023,0.1988702326770188,-0.7541093807704123,-0.3171810973753201,1.3240707554544342,-0.07827765001770301,-0.16818452285808902,1.1666639734217088,-0.19833012663044677,0.9358194155298305,0.08077118028166781,0.1424112796955322,Tyler Herro,MIA,0,G,G,0,0,0,0,0,0,1,0
-0.5013909389999804,-0.35837614116608063,-0.5152083515857317,1.0519882818798147,1.89531790380776,2.293771685681143,-0.07970657599313444,2.888182271506674,0.6847425566548621,-0.05420808476121699,0.8721348314191966,-0.47192554578484425,0.3828781664338284,0.14369572820652776,0.47494706867566644,0.3130307305995134,-0.29014120262141946,0.31288002775756035,0.07305856737296704,1.1897267335660104,-0.42285665210568196,-0.16818452285808902,0.7506258538542685,1.3460004593986319,0.2206815950445618,-0.3250303448774346,-0.45489210906590277,Klay Thompson,GSW,0,G,G,0,0,0,0,0,0,1,0
0.818664549580296,1.0932054041371366,0.2826938785460764,1.9528577129787852,1.879392695822267,2.085052043356776,-0.29402650690862014,3.152997811577832,0.6256091513925423,1.0653113396197542,0.7538478737588112,-0.20330515715097586,0.6043747976347752,0.3548640857118433,2.5993371778973833,1.8900242984240023,2.6439274091692107,0.31288002775756035,1.1136976733683992,1.9868345967706582,0.7257400215209145,0.5873521029044031,1.0834563495082206,-0.19833012663044677,0.5782505052871959,-0.21140591783288604,-0.18568494793398843,Fred VanVleet,TOR,0,G,G,0,0,0,0,0,0,1,0
0.25864100897048176,0.23545267282159918,0.21015731217045752,1.009594426298687,1.8634674878367734,1.6884847229404787,0.16758565198627204,0.9462016443181799,0.13036688232061142,2.4336128583076078,0.7242761343437149,1.542727368969169,1.8779804270402192,1.9175099312511765,0.20258936236518993,0.6769523231743955,0.1988702326770188,3.2471009012094862,1.3738574498672576,1.906228183637604,1.3000383583342128,-0.16818452285808902,0.3345877342868283,-0.19833012663044677,0.11851904926095193,-0.34126240588379836,-0.513781175563509,Kristaps Porzingis,WAS,0,F-C,F-C,0,0,0,0,1,0,0,0
1.41868977166224,1.2251673628010655,1.2256692414291224,1.6984945794920172,1.8634674878367734,1.730228651405352,0.43136402849763916,1.343424954424917,0.2855920711342017,1.5628755282335196,0.4496814112035345,0.3339356201167612,1.7672321114397462,1.452939544739483,1.0196624812966195,1.0408739157492772,0.6878816679754574,1.11312208415354,0.9836177851189701,1.7897966980009703,1.3000383583342128,-0.16818452285808902,0.6674182299407806,-0.19833012663044677,0.11851904926095193,-0.04908530776924507,-0.16044677657787146,Miles Bridges,CHA,0,F,F,0,0,0,1,0,0,0,0
1.218681364301592,1.0932054041371366,1.0080595423022656,1.3593437348429929,1.8475422798512804,2.043308114891903,-0.07970657599313444,2.093735651293199,0.714309259286022,0.9409202924663131,0.745398805354498,0.7368662030675636,1.3796130068380892,1.326238530236294,3.0895810492562408,2.739174681098727,2.3994216915199917,0.04613267562556722,2.0242568911144025,2.2017850317921366,2.2189156972354898,3.609498605954372,0.5287388567516338,-0.19833012663044677,0.16960032215275686,-0.008505155253334833,-0.042668643582658934,LaMelo Ball,CHA,0,G,G,0,0,0,0,0,0,1,0
1.0986763198852032,0.6313385488133857,1.2982058078047414,1.6772976517014528,1.8475422798512804,2.168539900286523,-0.22808191278077808,1.166881261044145,0.11558353100503146,2.4336128583076078,0.2553528379043296,1.1397967860183664,3.0408377408451894,2.677716018270312,1.7277925177038582,2.860481878623687,0.1988702326770188,0.31288002775756035,1.503937338116686,2.0226596692742382,3.137793036136767,0.5873521029044031,-0.46975263021022273,0.5738351663840926,-0.2390498609816824,-0.2519860703487963,-0.3960030425682965,Julius Randle,NYK,0,F-C,F-C,0,0,0,0,1,0,0,0
0.8586662310524257,1.4231103007969588,-0.007452386956399251,1.369942198738275,1.8475422798512804,1.7928445441026624,0.03569646373058847,1.6965123411864613,0.5960424487613818,1.687266575386961,0.8214404209933169,-0.33761535146791005,1.1581163756371422,0.7772008007224741,1.8912071414901446,2.253945890998884,1.4213988209231148,-0.22061467650642608,0.9836177851189701,1.6554526761125465,0.036582017344956655,-0.16818452285808902,1.4440227198000022,-0.19833012663044677,0.9358194155298305,0.03207499726257541,-0.017430472226541965,Khris Middleton,MIL,0,F,F,0,0,0,1,0,0,0,0
1.018672956940944,0.6973195281453501,1.0805961086778846,1.5925099405391971,1.831617071865787,2.12679597182165,-0.2528111355787191,1.343424954424917,0.3669005033698919,2.5580039054610495,0.07792240141375203,0.06531523148289266,1.2134905334373791,0.9461354867267261,0.5838901511998572,1.4047955083241597,-0.045635484972200324,-0.4873620286384192,0.46329823212125415,1.2792894148249596,0.036582017344956655,-0.16818452285808902,-0.4142808809345641,-0.19833012663044677,-0.08580604230626786,0.21874369883576286,0.1844748986223938,RJ Barrett,NYK,0,F-G,F-G,0,0,0,0,0,1,0,0
1.1386780013573328,1.0272244248051723,0.9355229759266468,1.5077222293769414,1.7201406159673334,1.8972043652648458,0.0439395379965688,2.358551191364357,0.6034341244191719,0.4433561038525479,0.6609081213113656,-0.06899496283404152,0.4382523242340651,0.31263041421078,1.4009632701312866,0.3130307305995134,1.6659045385723341,-0.22061467650642608,-0.0570213208764618,1.5300649223500178,-0.07827765001770301,0.5873521029044031,0.4455312328381457,-0.19833012663044677,0.16960032215275686,0.36483224789303953,0.3274912029737233,Terry Rozier,CHA,0,G,G,0,0,0,0,0,0,1,0
0.09863428308196341,-0.7542620171578672,1.0080595423022656,1.316949879261865,1.7042154079818397,1.6676127587080423,-0.10443579879107485,1.166881261044145,0.4851673138945316,2.3714173347308876,0.6017646424811726,-0.33761535146791005,0.4382523242340651,0.2281630712086538,0.2570609036272853,0.9195667182243168,0.6878816679754574,1.6466167884175265,0.853537896869541,1.270333146699065,-0.30799698474302234,-0.16818452285808902,-1.1354136215181272,-0.19833012663044677,-1.3117565917095855,-0.09778149078833691,-0.30346308092920093,Jerami Grant,DET,0,F,F,0,0,0,1,0,0,0,0
-0.3413842131114621,-0.5563190791619739,-0.007452386956399251,1.486525301586377,1.6882901999963467,1.7093566871729158,0.07691183506048954,1.0786094143537588,0.1451502336361914,1.8116576225404017,0.6778062581199916,0.06531523148289266,0.8258714288357222,0.6504997862192845,2.163564847800621,1.2834883107991988,0.4433759503262382,0.04613267562556722,0.46329823212125415,1.610671335483072,0.26630135207027594,0.5873521029044031,0.16817248645985225,-0.19833012663044677,-0.49445622544070683,-0.04096927726606291,-0.025843196011914288,Malcolm Brogdon,IND,0,G,G,0,0,0,0,0,0,1,0
0.4586494163311297,0.8952624661412434,-0.15252551970763709,1.3911391265288393,1.6882901999963467,1.2710454382917449,0.9754069300523336,-1.1723226762510865,-2.161052571594291,2.744590476191211,0.24267923529785987,2.0799681462369057,2.7085927940437697,2.762183361272438,0.8017763162482383,1.8900242984240023,1.910410256221553,1.11312208415354,1.8941770028649734,2.0226596692742382,2.6783543666861287,-0.16818452285808902,1.6659097169026371,-0.19833012663044677,0.7825755968544157,-0.07343339927879099,-0.23616129064622238,Bam Adebayo,MIA,0,C-F,C-F,0,0,1,0,0,0,0,0
0.018630920137704232,-0.4903380998300095,0.5728401440485521,1.369942198738275,1.672364992010853,1.3545332952214917,0.18407180051823271,1.2551531077345308,0.9360595290197222,2.1848307640007256,0.48770221902294375,-0.6062357401017784,0.050633219632408154,-0.15193997230091363,0.09364627984099948,0.5556451256494347,0.6878816679754574,0.31288002775756035,0.9836177851189701,0.9926888347963223,-0.42285665210568196,-0.16818452285808902,-1.1908853707937859,-0.19833012663044677,-0.8009438627915363,0.8274459865744159,0.6724128781739885,Norman Powell,LAC,0,G,G,0,0,0,0,0,0,1,0
0.6986595051639073,-0.09445222383822294,1.3707423741803604,1.581911476643915,1.6564397840253593,1.1666856171295612,1.1072961183080166,-0.33374013269241865,0.1451502336361914,2.309221811154167,0.1919848248719803,3.1544497007723797,3.428456845446847,3.6068567912936995,1.7822640589659537,2.496560286048805,0.9323873856246765,0.04613267562556722,2.154336779363831,2.2107412999180314,4.860688046576662,3.609498605954372,0.11270073718419354,-0.19833012663044677,-0.7498625898997313,0.007726905753029496,-0.1352086052217545,Domantas Sabonis,SAC,0,F-C,F-C,0,0,0,0,1,0,0,0
1.2586830457737215,1.753015197456781,0.35523044492169537,1.115579065251507,1.5927389520833861,1.4588931163836751,0.07691183506048954,2.1378715746383916,0.5295173678412718,1.1275068631964749,0.9692991180687986,-0.6062357401017784,0.16138153523288165,-0.0674726292987876,1.1286055638208101,1.7687171008990414,0.4433759503262382,-0.22061467650642608,1.3738574498672576,1.0553827116775867,-0.19313731738036266,-0.16818452285808902,1.3608150958865142,-0.19833012663044677,0.7825755968544157,0.03207499726257541,0.058284041841808944,Jordan Poole,GSW,0,G,G,0,0,0,0,0,0,1,0
1.3386864087179808,0.5653575694814212,1.8059617724340737,1.5713130127486328,1.5927389520833861,1.8554604367999725,0.0439395379965688,0.28416279414028395,0.041666774427131376,2.122635240424005,-0.12063070608760924,0.7368662030675636,1.8226062692399827,1.6218742307437355,2.817223342945764,3.3457106687235303,0.9323873856246765,-0.22061467650642608,1.7640971146155442,1.8077092342527599,2.793214034048788,7.387181734766832,-0.5806961287615402,6.751157510500407,-0.4433749525489019,0.5839650714789545,0.5378092976080314,Russell Westbrook,LAL,0,G,G,0,0,0,0,0,0,1,0
-0.5013909389999804,-0.028471244506258514,-0.8778911834638263,0.8718143956600208,1.5768137440978924,1.9806922221945924,-0.05497735319519344,0.8579297976277936,0.12297520666282132,1.0031158160430336,0.6482345187048958,0.06531523148289266,-0.22623756936877534,-0.15193997230091363,0.47494706867566644,0.6769523231743955,1.1768931032738958,-0.22061467650642608,2.154336779363831,1.019557639174007,-0.42285665210568196,-0.16818452285808902,1.9432684632809305,-0.19833012663044677,1.0379819613134398,-0.4061906499092551,-0.3202885284999456,Dillon Brooks,MEM,0,G-F,G-F,0,0,0,0,0,0,0,1
