date,sum,oil_sc,steel_sc,CPI_sc,CPIT_sc,economicgrowth_sc,gdp_sc,incomeaverage_sc,covid_sc,industry_sc,stock_sc,last_sell,恐慌_last_month,塞港_last_month,diff,oil_sc_last_month,steel_sc_last_month,CPI_sc_last_month,economicgrowth_sc_last_month,gdp_sc_last_month,incomeaverage_sc_last_month,covid_sc_last_month,industry_sc_last_month,stock_sc_last_month,CPIT_sc_last_month
2014-01-01,43607.0,1.3289466610361942,-0.20064577008170836,-0.9172958599881565,1.2571701435465181,1.2571701435465181,-0.13018696908040242,-0.8340308673568424,-0.15947921846334845,-0.94403471043686,-0.7204355371818824,37968,0.0,0.0,5639.0,1.454569677563748,-0.20064577008170836,-1.0396019746532421,1.2319306559230716,-0.1301858323233349,-0.9303584774481375,-0.15947921846334845,-0.6573009425219033,-0.668169810352247,1.2319306559230716
2014-02-01,20244.0,1.3925241633031882,-0.20064577008170836,-1.0722169385639313,1.2571701435465181,1.2571701435465181,-0.13018696908040242,-0.8340308673568424,-0.15947921846334845,-1.6401807444379852,-0.6583195421092778,43607,0.0,0.0,-23363.0,1.3289466610361942,-0.20064577008170836,-0.9172958599881565,1.2571701435465181,-0.13018696908040242,-0.8340308673568424,-0.15947921846334845,-0.94403471043686,-0.7204355371818824,1.2571701435465181
2014-03-01,33539.0,1.3166907569847257,-0.20064577008170836,-0.9988332697648823,1.2936271812248366,1.2936271812248366,-0.13018696908040242,-0.8340308673568424,-0.15947921846334845,-0.5781769407428388,-0.5847320376365066,20244,0.0,0.0,13295.0,1.3925241633031882,-0.20064577008170836,-1.0722169385639313,1.2571701435465181,-0.13018696908040242,-0.8340308673568424,-0.15947921846334845,-1.6401807444379852,-0.6583195421092778,1.2571701435465181
2014-04-01,33500.0,1.3668633641954258,-0.17376974190489988,-0.7297598175016927,1.2207131058682035,1.2207131058682035,-0.13018408346630791,-0.8138619457237687,-0.15947921846334845,-0.6355236943258298,-0.605029134721414,33539,0.0,0.0,-39.0,1.3166907569847257,-0.20064577008170836,-0.9988332697648823,1.2936271812248366,-0.13018696908040242,-0.8340308673568424,-0.15947921846334845,-0.5781769407428388,-0.5847320376365066,1.2936271812248366
2014-05-01,35338.0,1.40401407335144,-0.17376974190489988,-0.6686067601691471,1.2319306559230716,1.2319306559230716,-0.13018408346630791,-0.8138619457237687,-0.15947921846334845,-0.33717539403963337,-0.5052034914340078,33500,0.0,0.0,1838.0,1.3668633641954258,-0.17376974190489988,-0.7297598175016927,1.2207131058682035,-0.13018408346630791,-0.8138619457237687,-0.15947921846334845,-0.6355236943258298,-0.605029134721414,1.2207131058682035
2014-06-01,39597.0,1.5005293177567556,-0.17376974190489988,-0.46068636523849743,1.327279831389433,1.327279831389433,-0.13018408346630791,-0.8138619457237687,-0.15947921846334845,-0.36621172496773075,-0.39390633874643505,35338,0.0,0.0,4259.0,1.40401407335144,-0.17376974190489988,-0.6686067601691471,1.2319306559230716,-0.13018408346630791,-0.8138619457237687,-0.15947921846334845,-0.33717539403963337,-0.5052034914340078,1.2319306559230716
2014-07-01,44325.0,1.250815272708082,-0.17376974190489988,-0.4729169767050066,1.3777588066363338,1.3777588066363338,-0.13018382113775387,-0.5090170989572056,-0.15947921846334845,-0.0816556818723803,-0.4210042266595839,39597,0.0,0.0,4728.0,1.5005293177567556,-0.17376974190489988,-0.46068636523849743,1.327279831389433,-0.13018408346630791,-0.8138619457237687,-0.15947921846334845,-0.36621172496773075,-0.39390633874643505,1.327279831389433
2014-08-01,22555.0,1.1389801482384303,-0.17376974190489988,-0.2976115456850519,1.2936271812248366,1.2936271812248366,-0.13018382113775387,-0.5090170989572056,-0.15947921846334845,-0.09472203079002443,-0.3787466811726451,44325,0.0,0.0,-21770.0,1.250815272708082,-0.17376974190489988,-0.4729169767050066,1.3777588066363338,-0.13018382113775387,-0.5090170989572056,-0.15947921846334845,-0.0816556818723803,-0.4210042266595839,1.3777588066363338
2014-09-01,33918.0,0.8490514180208746,-0.17376974190489988,-0.31799589812923185,1.0356235299629089,1.0356235299629089,-0.13018382113775387,-0.5090170989572056,-0.15947921846334845,-0.20506008831679265,-0.5434500441878813,22555,0.0,0.0,11363.0,1.1389801482384303,-0.17376974190489988,-0.2976115456850519,1.2936271812248366,-0.13018382113775387,-0.5090170989572056,-0.15947921846334845,-0.09472203079002443,-0.3787466811726451,1.2936271812248366
2014-10-01,33485.0,0.4809912994752066,-0.47043974524120896,-0.28945780470737525,0.7327496784815165,0.7327496784815165,-0.130182728102112,-0.36132176658167575,-0.15947921846334845,0.0076310357315181754,-0.5406988470726379,33918,0.0,0.0,-433.0,0.8490514180208746,-0.17376974190489988,-0.31799589812923185,1.0356235299629089,-0.13018382113775387,-0.5090170989572056,-0.15947921846334845,-0.20506008831679265,-0.5434500441878813,1.0356235299629089
2014-11-01,33282.0,-0.0613324548022813,-0.47043974524120896,-0.6604530191914763,0.36817930169835533,0.36817930169835533,-0.130182728102112,-0.36132176658167575,-0.15947921846334845,-0.29144317282788096,-0.46616737318149937,33485,0.0,0.0,-203.0,0.4809912994752066,-0.47043974524120896,-0.28945780470737525,0.7327496784815165,-0.130182728102112,-0.36132176658167575,-0.15947921846334845,0.0076310357315181754,-0.5406988470726379,0.7327496784815165
2014-12-01,40924.0,-0.6266360291762729,-0.47043974524120896,-0.7990666158119035,-0.26280788888787965,-0.26280788888787965,-0.130182728102112,-0.36132176658167575,-0.15947921846334845,-0.02140529519657921,-0.42401861227437226,33282,0.0,0.0,7642.0,-0.0613324548022813,-0.47043974524120896,-0.6604530191914763,0.36817930169835533,-0.130182728102112,-0.36132176658167575,-0.15947921846334845,-0.29144317282788096,-0.46616737318149937,0.36817930169835533
2015-01-01,47279.0,-0.7499610636941763,-0.8025998883494575,-1.29236794496109,-0.9078170170426969,-0.9078170170426969,-0.13017859642738577,-0.10469324809417972,-0.15947921846334845,-0.20578599658999544,-0.4048409436075296,40924,0.0,0.0,6355.0,-0.6266360291762729,-0.47043974524120896,-0.7990666158119035,-0.26280788888787965,-0.130182728102112,-0.36132176658167575,-0.15947921846334845,-0.02140529519657921,-0.42401861227437226,-0.26280788888787965
2015-02-01,24302.0,-0.3826669391517251,-0.8025998883494575,-1.153754348340657,-0.7199230536236841,-0.7199230536236841,-0.13017859642738577,-0.10469324809417972,-0.15947921846334845,-1.442733694126926,-0.31353558934539183,47279,0.0,0.0,-22977.0,-0.7499610636941763,-0.8025998883494575,-1.29236794496109,-0.9078170170426969,-0.13017859642738577,-0.10469324809417972,-0.15947921846334845,-0.20578599658999544,-0.4048409436075296,-0.9078170170426969
2015-03-01,33093.0,-0.6687656993531965,-0.8025998883494575,-1.2434454990950534,-0.6414002032396191,-0.6414002032396191,-0.13017859642738577,-0.10469324809417972,-0.15947921846334845,-0.026486653108995686,-0.3260493252037562,24302,0.0,0.0,8791.0,-0.3826669391517251,-0.8025998883494575,-1.153754348340657,-0.7199230536236841,-0.13017859642738577,-0.10469324809417972,-0.15947921846334845,-1.442733694126926,-0.31353558934539183,-0.7199230536236841
2015-04-01,33793.0,-0.27312979669172405,-1.4748451572334749,-1.0599863270974221,-0.5909212279927183,-0.5909212279927183,-0.13018795281248008,-0.5670027486522927,-0.15947921846334845,-0.4162993958186979,-0.24407137136549237,33093,0.0,0.0,700.0,-0.6687656993531965,-0.8025998883494575,-1.2434454990950534,-0.6414002032396191,-0.13017859642738577,-0.10469324809417972,-0.15947921846334845,-0.026486653108995686,-0.3260493252037562,-0.6414002032396191
2015-05-01,33606.0,-0.39990180422410276,-1.4748451572334749,-0.9621414353653549,-0.2571991138604436,-0.2571991138604436,-0.13018795281248008,-0.5670027486522927,-0.15947921846334845,-0.3560490091428968,-0.2858235949333047,33793,0.0,0.0,-187.0,-0.27312979669172405,-1.4748451572334749,-1.0599863270974221,-0.5909212279927183,-0.13018795281248008,-0.5670027486522927,-0.15947921846334845,-0.4162993958186979,-0.24407137136549237,-0.5909212279927183
2015-06-01,40373.0,-0.4029657802369701,-1.4748451572334749,-0.688991112613327,-0.3301131892170766,-0.3301131892170766,-0.13018795281248008,-0.5670027486522927,-0.15947921846334845,-0.3509676512304803,-0.4184881446039341,33606,0.0,0.0,6767.0,-0.39990180422410276,-1.4748451572334749,-0.9621414353653549,-0.2571991138604436,-0.13018795281248008,-0.5670027486522927,-0.15947921846334845,-0.3560490091428968,-0.2858235949333047,-0.2571991138604436
2015-07-01,45957.0,-0.7220022825767635,-1.8786747088132127,-0.7297598175016927,-0.44789746479317427,-0.44789746479317427,-0.1301905979587334,-0.42434964668503133,-0.15947921846334845,-0.2987022555599048,-0.6492798944449067,40373,0.0,0.0,5584.0,-0.4029657802369701,-1.4748451572334749,-0.688991112613327,-0.3301131892170766,-0.13018795281248008,-0.5670027486522927,-0.15947921846334845,-0.3509676512304803,-0.4184881446039341,-0.3301131892170766
2015-08-01,22177.0,-0.9100538103664856,-1.8786747088132127,-0.4769938471938449,-0.7675976413568668,-0.7675976413568668,-0.1301905979587334,-0.42434964668503133,-0.15947921846334845,-0.604309638578126,-0.8213770997073593,45957,0.0,0.0,-23780.0,-0.7220022825767635,-1.8786747088132127,-0.7297598175016927,-0.44789746479317427,-0.1301905979587334,-0.42434964668503133,-0.15947921846334845,-0.2987022555599048,-0.6492798944449067,-0.44789746479317427
2015-09-01,24226.0,-0.9368636004790734,-1.8786747088132127,-0.19976665395297877,-0.9779267048856118,-0.9779267048856118,-0.1301905979587334,-0.42434964668503133,-0.15947921846334845,-0.6333459695062235,-0.8191592979511939,22177,0.0,0.0,2049.0,-0.9100538103664856,-1.8786747088132127,-0.4769938471938449,-0.7675976413568668,-0.1301905979587334,-0.42434964668503133,-0.15947921846334845,-0.604309638578126,-0.8213770997073593,-0.7675976413568668
2015-10-01,31060.0,-0.9092878163632689,-1.9069289948452421,-0.16307481955345715,-0.8264897791449137,-0.8264897791449137,-0.1301931338014225,-0.05117207323974697,-0.15947921846334845,-0.5317188112578836,-0.6882423199175429,24226,0.0,0.0,6834.0,-0.9368636004790734,-1.8786747088132127,-0.19976665395297877,-0.9779267048856118,-0.1301905979587334,-0.42434964668503133,-0.15947921846334845,-0.6333459695062235,-0.8191592979511939,-0.9779267048856118
2015-11-01,33950.0,-1.0261019018538293,-1.9069289948452421,-0.4443788832831558,-1.0788846553794094,-1.0788846553794094,-0.1301931338014225,-0.05117207323974697,-0.15947921846334845,-0.8598293507453791,-0.7702518563757521,31060,0.0,0.0,2890.0,-0.9092878163632689,-1.9069289948452421,-0.16307481955345715,-0.8264897791449137,-0.1301931338014225,-0.05117207323974697,-0.15947921846334845,-0.5317188112578836,-0.6882423199175429,-0.8264897791449137
2015-12-01,40896.0,-1.4102478944670502,-1.9069289948452421,-0.7460672994570344,-1.4013892194568158,-1.4013892194568158,-0.1301931338014225,-0.05117207323974697,-0.15947921846334845,-0.5694660414644094,-0.7641283372863398,33950,0.0,0.0,6946.0,-1.0261019018538293,-1.9069289948452421,-0.4443788832831558,-1.0788846553794094,-0.1301931338014225,-0.05117207323974697,-0.15947921846334845,-0.8598293507453791,-0.7702518563757521,-1.0788846553794094
2016-01-01,46830.0,-1.5075291328755824,-1.9978940132898249,-0.9702951763430256,-1.7407201086165267,-1.7407201086165267,-0.13019317752284817,-0.05096198030606912,-0.15947921846334845,-0.863458892111391,-0.8318028734693337,40896,0.0,0.0,5934.0,-1.4102478944670502,-1.9069289948452421,-0.7460672994570344,-1.4013892194568158,-0.1301931338014225,-0.05117207323974697,-0.15947921846334845,-0.5694660414644094,-0.7641283372863398,-1.4013892194568158
2016-02-01,21143.0,-1.402587954434882,-1.9978940132898249,-0.19568978346414626,-1.6565884832050295,-1.6565884832050295,-0.13019317752284817,-0.05096198030606912,-0.15947921846334845,-1.9247367875333357,-0.7384762315306909,46830,0.0,0.0,-25687.0,-1.5075291328755824,-1.9978940132898249,-0.9702951763430256,-1.7407201086165267,-0.13019317752284817,-0.05096198030606912,-0.15947921846334845,-0.863458892111391,-0.8318028734693337,-1.7407201086165267
2016-03-01,36750.0,-1.2964977849893566,-1.9978940132898249,-0.4443788832831558,-1.3845628943745196,-1.3845628943745196,-0.13019317752284817,-0.05096198030606912,-0.15947921846334845,-0.36621172496773075,-0.621385422673135,21143,0.0,0.0,15607.0,-1.402587954434882,-1.9978940132898249,-0.19568978346414626,-1.6565884832050295,-0.13019317752284817,-0.05096198030606912,-0.15947921846334845,-1.9247367875333357,-0.7384762315306909,-1.6565884832050295
2016-04-01,34227.0,-1.0008240997476754,-1.3869812189631394,-0.31391902764039353,-1.272387393825854,-1.272387393825854,-0.13019317752284817,-0.31609926260751814,-0.15947921846334845,-0.8235339370852579,-0.7501477641905114,36750,0.0,0.0,-2523.0,-1.2964977849893566,-1.9978940132898249,-0.4443788832831558,-1.3845628943745196,-0.13019317752284817,-0.05096198030606912,-0.15947921846334845,-0.36621172496773075,-0.621385422673135,-1.3845628943745196
2016-05-01,37005.0,-0.928820663445297,-1.3869812189631394,-0.46884010621617406,-0.9022082420152647,-0.9022082420152647,-0.13019317752284817,-0.31609926260751814,-0.15947921846334845,-0.3509676512304803,-0.6948115048661849,34227,0.0,0.0,2778.0,-1.0008240997476754,-1.3869812189631394,-0.31391902764039353,-1.272387393825854,-0.13019317752284817,-0.31609926260751814,-0.15947921846334845,-0.8235339370852579,-0.7501477641905114,-1.272387393825854
2016-06-01,41990.0,-0.924990693429213,-1.3869812189631394,-0.3261496391069027,-0.7479669287608486,-0.7479669287608486,-0.13019317752284817,-0.31609926260751814,-0.15947921846334845,-0.23554823579129458,-0.6488447561256592,37005,0.0,0.0,4985.0,-0.928820663445297,-1.3869812189631394,-0.46884010621617406,-0.9022082420152647,-0.13019317752284817,-0.31609926260751814,-0.15947921846334845,-0.3509676512304803,-0.6948115048661849,-0.9022082420152647
2016-07-01,44309.0,-1.2087914716210342,-1.0079603087773787,-0.23238161786366787,-0.8124678415763315,-0.8124678415763315,-0.13019302449785833,-0.20280664812173654,-0.15947921846334845,-0.2348223275180918,-0.5373124883784929,41990,0.0,0.0,2319.0,-0.924990693429213,-1.3869812189631394,-0.3261496391069027,-0.7479669287608486,-0.13019317752284817,-0.31609926260751814,-0.15947921846334845,-0.23554823579129458,-0.6488447561256592,-0.7479669287608486
2016-08-01,22111.0,-1.0107820217894936,-1.0079603087773787,-0.24868909981901532,-0.9470784422347294,-0.9470784422347294,-0.13019302449785833,-0.20280664812173654,-0.15947921846334845,0.013438301917137447,-0.5076809725097242,44309,0.0,0.0,-22198.0,-1.2087914716210342,-1.0079603087773787,-0.23238161786366787,-0.8124678415763315,-0.13019302449785833,-0.20280664812173654,-0.15947921846334845,-0.2348223275180918,-0.5373124883784929,-0.8124678415763315
2016-09-01,32626.0,-0.9521834805434091,-1.0079603087773787,-0.0611530573325515,-0.916230179583847,-0.916230179583847,-0.13019302449785833,-0.20280664812173654,-0.15947921846334845,-0.06641160813512985,-0.42546790361186687,22111,0.0,0.0,10515.0,-1.0107820217894936,-1.0079603087773787,-0.24868909981901532,-0.9470784422347294,-0.13019302449785833,-0.20280664812173654,-0.15947921846334845,0.013438301917137447,-0.5076809725097242,-0.9470784422347294
2016-10-01,35110.0,-0.9908661777058569,-0.8305096099176816,0.5299931635487024,-0.7367493787059844,-0.7367493787059844,-0.13018904584812194,0.34112395717022187,-0.15947921846334845,-0.04245663511944997,-0.43003334678397287,32626,0.0,0.0,2484.0,-0.9521834805434091,-1.0079603087773787,-0.0611530573325515,-0.916230179583847,-0.13019302449785833,-0.20280664812173654,-0.15947921846334845,-0.06641160813512985,-0.42546790361186687,-0.916230179583847
